date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:23	21057/21057	---M-Z	200	added ('OK')	application/javascript	etag:%225241-560fc021eacd6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.min.js	(from http://demo.admireadmin.com/admire_html/jqvmaps.html)
12:42:25	60599/60599	---M-Z	200	added ('OK')	application/javascript	etag:%22ecb7-560fc021ebc76-gzip%22	http://demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.world.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.world.js	(from http://demo.admireadmin.com/admire_html/jqvmaps.html)
12:42:27	47712/47712	---M-Z	200	added ('OK')	application/javascript	etag:%22ba60-560fc021ecc16-gzip%22	http://demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.usa.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.usa.js	(from http://demo.admireadmin.com/admire_html/jqvmaps.html)
12:42:28	2387/2387	---M-Z	200	added ('OK')	application/javascript	etag:%22953-560fc0210c256-gzip%22	http://demo.admireadmin.com/admire_html/js/pluginjs/sample_data.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pluginjs/sample_data.js	(from http://demo.admireadmin.com/admire_html/jqvmaps.html)
12:42:28	97652/97652	---M-Z	200	added ('OK')	application/javascript	etag:%2217d74-560fc021edbb6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.europe.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.europe.js	(from http://demo.admireadmin.com/admire_html/jqvmaps.html)
12:42:30	2920/2920	---M-Z	200	added ('OK')	application/javascript	etag:%22b68-560fc021054f6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/jqvmaps.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/jqvmaps.js	(from http://demo.admireadmin.com/admire_html/jqvmaps.html)
12:42:30	526/526	---M-Z	200	added ('OK')	text/css	etag:%2220e-560fc020a3a77-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/404.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/404.css	(from http://demo.admireadmin.com/admire_html/404.html)
12:42:30	125280/125280	---M-Z	200	added ('OK')	application/javascript	etag:%221e960-560fc021ecc16-gzip%22	http://demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.canada.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.canada.js	(from http://demo.admireadmin.com/admire_html/jqvmaps.html)
12:42:30	157651/157651	---M-Z	200	added ('OK')	application/javascript	etag:%22267d3-560fc021efaf6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.russia.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/jqvmap/js/jquery.vmap.russia.js	(from http://demo.admireadmin.com/admire_html/jqvmaps.html)
12:42:31	390/390	---M-Z	200	added ('OK')	application/javascript	etag:%22186-560fc021006d6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/404.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/404.js	(from http://demo.admireadmin.com/admire_html/404.html)
12:42:33	2996/2996	---M-Z	200	added ('OK')	text/html	etag:%22bb4-560fbf626d563-gzip%22	http://demo.admireadmin.com/admire_html/forgot_password1.html	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/forgot_password1.html	(from http://demo.admireadmin.com/admire_html/login1.html)
12:42:33	852/852	---M-Z	200	added ('OK')	application/javascript	etag:%22354-560fc02106496-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/login1.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/login1.js	(from http://demo.admireadmin.com/admire_html/login1.html)
12:42:34	1297/1297	---M-Z	200	added ('OK')	text/css	etag:%22511-560fc020a8897-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/login3.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/login3.css	(from http://demo.admireadmin.com/admire_html/login3.html)
12:42:34	3479/3479	---M-Z	200	added ('OK')	text/html	etag:%22d97-560fbf626d563-gzip%22	http://demo.admireadmin.com/admire_html/forgot_password3.html	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/forgot_password3.html	(from http://demo.admireadmin.com/admire_html/login3.html)
12:42:35	3112/3112	---M-Z	200	added ('OK')	application/javascript	etag:%22c28-560fc02107436-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/login3.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/login3.js	(from http://demo.admireadmin.com/admire_html/login3.html)
12:42:36	2196/2196	---M-Z	200	added ('OK')	application/javascript	etag:%22894-560fc021083d6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/register.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/register.js	(from http://demo.admireadmin.com/admire_html/register1.html)
12:42:36	1866/1866	---M-Z	200	added ('OK')	text/css	etag:%2274a-560fc020a78f7-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/lockscreen2.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/lockscreen2.css	(from http://demo.admireadmin.com/admire_html/lockscreen2.html)
12:42:37	557/557	---M-Z	200	added ('OK')	application/javascript	etag:%2222d-560fc02106496-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/lockscreen2.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/lockscreen2.js	(from http://demo.admireadmin.com/admire_html/lockscreen2.html)
12:42:38	713/713	---M-Z	200	added ('OK')	application/javascript	etag:%222c9-560fc02106496-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/lockscreen3.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/lockscreen3.js	(from http://demo.admireadmin.com/admire_html/lockscreen3.html)
12:42:38	397/397	---M-Z	200	added ('OK')	text/css	etag:%2218d-560fc020a6957-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/invoice.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/invoice.css	(from http://demo.admireadmin.com/admire_html/invoice.html)
12:42:39	1311/1311	---M-Z	200	added ('OK')	text/css	etag:%2251f-560fc020a78f7-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/layouts.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/layouts.css	(from http://demo.admireadmin.com/admire_html/fixed-header-menu.html)
12:42:40	91300/91300	---M--	200	added ('OK')	image/png	etag:%22164a4-560fc020bb177%22	http://demo.admireadmin.com/admire_html/img/500.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/500.png	(from http://demo.admireadmin.com/admire_html/500.html)
12:42:40	1547/1547	---M-Z	200	added ('OK')	application/javascript	etag:%2260b-560fc02102616-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/fixed_menu.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/fixed_menu.js	(from http://demo.admireadmin.com/admire_html/fixed-header-menu.html)
12:42:40	134866/134866	---M--	200	added ('OK')	image/png	etag:%2220ed2-560fc020bb177%22	http://demo.admireadmin.com/admire_html/img/404.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/404.png	(from http://demo.admireadmin.com/admire_html/404.html)
12:42:42	1362/1362	---M--	200	added ('OK')	image/png	etag:%22552-560fc021cc876%22	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_sprite.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_sprite.png	(from http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox.css)
12:42:42	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2219a7-560fc021cb8d6%22	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_loading.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_loading.gif	(from http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox.css)
12:42:43	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-560fc021cd816%22	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/blank.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/blank.gif	(from http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox.css)
12:42:43	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-560fc021cb8d6%22	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_overlay.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_overlay.png	(from http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox.css)
12:42:44	6553/6553	---M--	200	added ('OK')	image/png	etag:%221999-560fc021cc876%22	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_sprite@2x.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_sprite@2x.png	(from http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox.css)
12:42:45	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2236a0-560fc021cd816%22	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_loading@2x.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_loading@2x.gif	(from http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox.css)
12:42:45	337/337	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:12:47%20GMT	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_buttons.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/fancybox_buttons.21f.delayed	(from http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox-buttons.css)
12:42:48	307/307	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:12:50%20GMT	http://demo.admireadmin.com/admire_html/js/index.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/index.222.delayed	(from http://demo.admireadmin.com/admire_html/forgot_password2.html)
12:42:49	329/329	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:12:51%20GMT	http://demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.eot	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.223.delayed	(from http://demo.admireadmin.com/admire_html/vendors/themify/css/themify-icons.css)
12:42:50	24474/24474	---M--	200	added ('OK')	image/jpeg	etag:%225f9a-560fc020c1ed7%22	http://demo.admireadmin.com/admire_html/img/login1_background.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/login1_background.jpg	(from http://demo.admireadmin.com/admire_html/css/pages/login2.css)
12:42:50	329/329	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:12:52%20GMT	http://demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.eot?	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.224d41d.delayed	(from http://demo.admireadmin.com/admire_html/vendors/themify/css/themify-icons.css)
12:42:52	329/329	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:12:54%20GMT	http://demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.svg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.227.delayed	(from http://demo.admireadmin.com/admire_html/vendors/themify/css/themify-icons.css)
12:42:59	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-560fc021ab536%22	http://demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.woff	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.woff	(from http://demo.admireadmin.com/admire_html/vendors/themify/css/themify-icons.css)
12:43:03	78584/78584	---M--	200	added ('OK')	application/font-sfnt	etag:%22132f8-560fc021ac4d6%22	http://demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.ttf	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/themify/fonts/themify.ttf	(from http://demo.admireadmin.com/admire_html/vendors/themify/css/themify-icons.css)
12:43:08	101984/101984	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218e60-560fc021c4b76%22	http://demo.admireadmin.com/admire_html/vendors/ionicons/fonts/ionicons.eot?v=1.5.2	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/ionicons/fonts/ioniconsbab9.eot	(from http://demo.admireadmin.com/admire_html/vendors/ionicons/css/ionicons.min.css)
12:43:14	286345/286345	---M--	200	added ('OK')	image/svg+xml	etag:%2245e89-560fc021c5b16%22	http://demo.admireadmin.com/admire_html/vendors/ionicons/fonts/ionicons.svg?v=1.5.2	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/ionicons/fonts/ioniconsbab9.svg	(from http://demo.admireadmin.com/admire_html/vendors/ionicons/css/ionicons.min.css)
12:43:15	304/304	---M--	200	added ('OK')	image/png	etag:%22130-560fc021b3236%22	http://demo.admireadmin.com/admire_html/vendors/ion-rangeslider/img/sprite-skin-flat.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/ion-rangeslider/img/sprite-skin-flat.png	(from http://demo.admireadmin.com/admire_html/vendors/ion-rangeslider/css/ion.rangeSlider.skinFlat.css)
12:43:16	57276/57276	---M--	200	added ('OK')	application/font-woff	etag:%22dfbc-560fc021c5b16%22	http://demo.admireadmin.com/admire_html/vendors/ionicons/fonts/ionicons.woff?v=1.5.2	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/ionicons/fonts/ioniconsbab9.woff	(from http://demo.admireadmin.com/admire_html/vendors/ionicons/css/ionicons.min.css)
12:43:16	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-560fc02201436%22	http://demo.admireadmin.com/admire_html/vendors/fileinput/img/loading.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fileinput/img/loading.gif	(from http://demo.admireadmin.com/admire_html/vendors/fileinput/css/fileinput.min.css)
12:43:17	332/332	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:13:19%20GMT	http://demo.admireadmin.com/admire_html/vendors/fileinput/img/loading-sm.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fileinput/img/loading-sm.22e.delayed	(from http://demo.admireadmin.com/admire_html/vendors/fileinput/css/fileinput.min.css)
12:43:18	345/345	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:13:20%20GMT	http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/loading.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/loading.22f.delayed	(from http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/css/blueimp-gallery.min.css)
12:43:18	343/343	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:13:20%20GMT	http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/error.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/error.230.delayed	(from http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/css/blueimp-gallery.min.css)
12:43:18	262459/262459	---M--	200	added ('OK')	image/jpeg	etag:%224013b-560fc020c0f37%22	http://demo.admireadmin.com/admire_html/img/login.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/login.jpg	(from http://demo.admireadmin.com/admire_html/css/pages/login1.css)
12:43:19	348/348	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:13:21%20GMT	http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/play-pause.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/play-pause.231.delayed	(from http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/css/blueimp-gallery.min.css)
12:43:19	343/343	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:13:21%20GMT	http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/error.svg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/error.232.delayed	(from http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/css/blueimp-gallery.min.css)
12:43:20	348/348	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:13:22%20GMT	http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/play-pause.svg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/play-pause.233.delayed	(from http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/css/blueimp-gallery.min.css)
12:43:20	348/348	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:13:22%20GMT	http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/video-play.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/video-play.234.delayed	(from http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/css/blueimp-gallery.min.css)
12:43:21	164548/164548	---M--	200	added ('OK')	application/font-sfnt	etag:%22282c4-560fc021c5b16%22	http://demo.admireadmin.com/admire_html/vendors/ionicons/fonts/ionicons.ttf?v=1.5.2	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/ionicons/fonts/ioniconsbab9.ttf	(from http://demo.admireadmin.com/admire_html/vendors/ionicons/css/ionicons.min.css)
12:43:21	348/348	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:13:23%20GMT	http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/video-play.svg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/img/video-play.235.delayed	(from http://demo.admireadmin.com/admire_html/vendors/blueimp-gallery-with-desc/css/blueimp-gallery.min.css)
12:43:21	3323/3323	---M--	200	added ('OK')	image/gif	etag:%22cfb-560fc02214cb6%22	http://demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/img/progressbar.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/img/progressbar.gif	(from http://demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/css/jquery.fileupload-ui.css)
12:43:22	3897/3897	---M--	200	added ('OK')	image/gif	etag:%22f39-560fc02213d16%22	http://demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/img/loading.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/img/loading.gif	(from http://demo.admireadmin.com/admire_html/vendors/blueimp_file_upload/css/jquery.fileupload-ui.css)
12:43:22	5344/5344	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2214e0-560fc0221ba16%22	http://demo.admireadmin.com/admire_html/vendors/dropify/fonts/dropify.eot	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/dropify/fonts/dropify.eot	(from http://demo.admireadmin.com/admire_html/vendors/dropify/css/dropify.css)
12:43:23	3052/3052	---M--	200	added ('OK')	application/font-woff	etag:%22bec-560fc0221ba16%22	http://demo.admireadmin.com/admire_html/vendors/dropify/fonts/dropify.woff	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/dropify/fonts/dropify.woff	(from http://demo.admireadmin.com/admire_html/vendors/dropify/css/dropify.css)
12:43:24	5180/5180	---M--	200	added ('OK')	application/font-sfnt	etag:%22143c-560fc0221ba16%22	http://demo.admireadmin.com/admire_html/vendors/dropify/fonts/dropify.ttf	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/dropify/fonts/dropify.ttf	(from http://demo.admireadmin.com/admire_html/vendors/dropify/css/dropify.css)
12:43:24	1969/1969	---M--	200	added ('OK')	image/svg+xml	etag:%227b1-560fc0221ba16%22	http://demo.admireadmin.com/admire_html/vendors/dropify/fonts/dropify.svg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/dropify/fonts/dropify.svg	(from http://demo.admireadmin.com/admire_html/vendors/dropify/css/dropify.css)
12:43:25	312/312	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:13:27%20GMT	http://demo.admireadmin.com/admire_html/img/loading1.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/loading1.23c.delayed	(from http://demo.admireadmin.com/admire_html/css/pages/portlet.css)
12:43:27	538/538	---M--	200	added ('OK')	image/png	etag:%2221a-560fc02142d56%22	http://demo.admireadmin.com/admire_html/vendors/chosen/css/chosen-sprite.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/chosen/css/chosen-sprite.png	(from http://demo.admireadmin.com/admire_html/vendors/chosen/css/chosen.min.css)
12:43:27	63662/63662	---M--	200	added ('OK')	image/jpeg	etag:%22f8ae-560fc020beff7%22	http://demo.admireadmin.com/admire_html/img/flower4.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/flower4.jpg	(from http://demo.admireadmin.com/admire_html/css/pages/widgets.css)
12:43:28	738/738	---M--	200	added ('OK')	image/png	etag:%222e2-560fc02143cf6%22	http://demo.admireadmin.com/admire_html/vendors/chosen/css/chosen-sprite@2x.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/chosen/css/chosen-sprite@2x.png	(from http://demo.admireadmin.com/admire_html/vendors/chosen/css/chosen.min.css)
12:43:28	540/540	---M--	200	added ('OK')	image/png	etag:%2221c-560fc0222d356%22	http://demo.admireadmin.com/admire_html/vendors/multiselect/img/switch.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/multiselect/img/switch.png	(from http://demo.admireadmin.com/admire_html/vendors/multiselect/css/multi-select.css)
12:43:33	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240be-560fc021d06f6%22	http://demo.admireadmin.com/admire_html/vendors/summernote/css/font/summernote.eot?0d0d5fac99cc8774d89eb08b1a8323c4	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/summernote/css/font/summernote291f.eot	(from http://demo.admireadmin.com/admire_html/vendors/summernote/css/summernote.css)
12:43:34	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240be-560fc021d06f6%22	http://demo.admireadmin.com/admire_html/vendors/summernote/css/font/summernote.eot?	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/summernote/css/font/summernoted41d.eot	(from http://demo.admireadmin.com/admire_html/vendors/summernote/css/summernote.css)
12:43:35	65960/65960	---M--	200	added ('OK')	image/png	etag:%22101a8-560fc021f58b6%22	http://demo.admireadmin.com/admire_html/vendors/intl-tel-input/img/flags.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/intl-tel-input/img/flags.png	(from http://demo.admireadmin.com/admire_html/vendors/intl-tel-input/css/intlTelInput.css)
12:43:35	10196/10196	---M--	200	added ('OK')	application/font-woff	etag:%2227d4-560fc021d06f6%22	http://demo.admireadmin.com/admire_html/vendors/summernote/css/font/summernote.woff?0d0d5fac99cc8774d89eb08b1a8323c4	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/summernote/css/font/summernote291f.woff	(from http://demo.admireadmin.com/admire_html/vendors/summernote/css/summernote.css)
12:43:36	16388/16388	---M--	200	added ('OK')	application/font-sfnt	etag:%224004-560fc021d06f6%22	http://demo.admireadmin.com/admire_html/vendors/summernote/css/font/summernote.ttf?0d0d5fac99cc8774d89eb08b1a8323c4	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/summernote/css/font/summernote291f.ttf	(from http://demo.admireadmin.com/admire_html/vendors/summernote/css/summernote.css)
12:43:37	2972/2972	---M--	200	added ('OK')	image/png	etag:%22b9c-560fc020beff7%22	http://demo.admireadmin.com/admire_html/img/hue.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/hue.png	(from http://demo.admireadmin.com/admire_html/css/pages/colorpicker_hack.css)
12:43:37	8817/8817	---M--	200	added ('OK')	image/png	etag:%222271-560fc020c5d57%22	http://demo.admireadmin.com/admire_html/img/saturation.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/saturation.png	(from http://demo.admireadmin.com/admire_html/css/pages/colorpicker_hack.css)
12:43:37	3271/3271	---M--	200	added ('OK')	image/png	etag:%22cc7-560fc020bd0b7%22	http://demo.admireadmin.com/admire_html/img/alpha.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/alpha.png	(from http://demo.admireadmin.com/admire_html/css/pages/colorpicker_hack.css)
12:43:38	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-560fc021e5eb6%22	http://demo.admireadmin.com/admire_html/vendors/bootstraprating/img/loading.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/bootstraprating/img/loading.gif	(from http://demo.admireadmin.com/admire_html/vendors/bootstraprating/css/star-rating.min.css)
12:43:38	299/299	---M--	200	added ('OK')	image/png	etag:%2212b-560fc020be057%22	http://demo.admireadmin.com/admire_html/img/datatable-row-openclose.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/datatable-row-openclose.png	(from http://demo.admireadmin.com/admire_html/css/pages/tables.css)
12:43:40	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-560fc02223716%22	http://demo.admireadmin.com/admire_html/vendors/unitegallery/images/loader-white1.gif	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/unitegallery/images/loader-white1.gif	(from http://demo.admireadmin.com/admire_html/vendors/unitegallery/css/unite-gallery.css)
